0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,class_name
7.6907526e-07,1.1453042e-09,3.8317318e-14,7.74587e-20,0.004011848,1.4587762e-10,1.0267448e-11,1.0444042e-08,1.609791e-11,2.9252435e-06,1.8575643e-07,6.117366e-08,6.3158806e-10,1.3490652e-10,2.884127e-08,1.26714e-11,8.679864e-12,3.1774537e-14,2.6658803e-16,1.0447761e-13,5.664932e-10,1.0262729e-11,0.8352073,1.4354888e-10,1.4348318e-14,2.8554683e-11,0.0002533145,1.6657363e-10,7.7623605e-09,9.329675e-10,9.119128e-15,1.1109591e-08,4.442743e-10,1.22839465e-05,1.27720795e-14,3.5474618e-12,3.7991653e-18,3.653326e-12,3.946476e-15,0.14936815,1.8816892e-06,9.553112e-09,0.000978543,5.824727e-09,6.8161117e-09,1.361582e-10,3.6572219e-09,0.010162721,3343
1.7169665e-05,9.197381e-11,2.8802183e-11,7.844558e-13,0.34802595,1.5849233e-07,4.6154913e-14,5.0858123e-10,9.073608e-09,2.340255e-07,6.748675e-08,1.3859146e-10,2.814447e-06,7.898484e-08,4.438104e-08,3.9168146e-08,8.422089e-08,7.3753344e-11,3.08215e-13,4.8063836e-08,0.01864939,6.1142354e-12,1.6123286e-05,1.7587249e-08,6.330431e-11,6.6634995e-05,3.8592063e-10,0.00047969187,0.21657327,3.8221233e-07,1.973436e-11,4.1596393e-09,0.000141151,7.6939403e-07,5.4493094e-11,1.1599563e-05,2.6751135e-16,3.6944279e-09,5.6119006e-06,2.5760293e-05,1.508987e-06,0.37907636,0.0024580716,5.7662553e-05,0.00028437912,2.4725292e-08,0.006782398,0.027322587,3343
1.9166118e-05,2.3534124e-23,1.7232995e-36,0.0,0.9999782,3.7019976e-24,1.7828116e-36,7.0175055e-29,5.441552e-26,2.7918267e-23,1.01221214e-25,3.911691e-21,5.4603765e-24,3.8572447e-24,1.5056418e-22,5.433844e-23,5.294236e-24,6.745808e-30,0.0,2.65284e-34,2.0938513e-19,1.6522154e-25,1.0377442e-15,2.3677147e-28,1.127467e-37,5.1608663e-27,2.0863094e-26,1.49397785e-27,7.233691e-15,2.6672085e-19,1.8365313e-34,5.2252996e-30,4.5942813e-14,3.4920033e-27,1.0592866e-37,3.0495092e-21,0.0,1.1709842e-32,7.3649626e-26,9.148497e-08,4.3651994e-16,2.5057657e-06,4.155263e-13,6.170289e-14,2.0386113e-17,7.5824586e-31,5.49443e-18,8.293598e-14,3343
6.0587314e-16,8.5739165e-18,8.257277e-21,1.8691447e-27,1.8802553e-11,7.60501e-15,4.365872e-16,9.1058144e-10,4.7164057e-15,4.1288267e-13,7.131095e-15,5.936252e-13,1.3617359e-15,3.6410812e-15,1.5177795e-11,8.601869e-16,4.2416465e-17,4.2824182e-19,4.5332527e-21,6.877066e-20,9.632303e-18,9.859236e-23,0.99998724,4.7830246e-16,6.629558e-17,7.1866776e-20,2.0460246e-12,2.5985305e-17,1.5134684e-16,3.5817304e-17,3.2080928e-19,3.7091535e-10,1.89456e-16,1.2738301e-05,2.1959567e-19,2.4963037e-18,3.6734093e-21,8.8490744e-13,6.499161e-21,2.3602087e-11,5.274416e-10,3.2615868e-18,7.1531165e-13,7.163813e-15,5.2925742e-14,6.5085814e-12,2.4414056e-13,4.9475595e-08,3343
1.139016e-08,3.289183e-23,1.636189e-24,3.2062175e-31,0.9967969,5.3149063e-18,5.4170565e-29,2.480466e-24,5.998742e-22,1.5103084e-14,2.6429117e-16,2.1427836e-19,6.447719e-17,5.815365e-19,1.5333717e-19,9.129818e-19,2.930436e-19,5.7411294e-26,8.872229e-30,1.9720357e-21,3.459806e-06,8.19011e-24,5.8779316e-13,4.981817e-19,1.3917324e-26,3.4868167e-11,8.344903e-22,1.2301341e-14,1.9711765e-06,3.050604e-18,8.4475324e-27,1.5234833e-19,4.4361907e-14,1.410262e-17,1.1966368e-24,1.3180746e-16,0.0,6.4634293e-25,2.4520402e-20,1.363878e-06,5.2902967e-15,0.00032188842,0.0028628435,6.4809086e-14,2.9410463e-12,2.9809754e-23,4.0912583e-13,1.1644442e-05,3343
0.8844035,2.6734018e-15,2.336262e-29,1.5510353e-36,0.1141087,5.0029305e-20,1.5416693e-27,1.6574793e-22,3.3501053e-21,1.1443137e-18,1.7815307e-20,3.8329494e-15,1.0552201e-20,6.6500416e-20,3.9897573e-16,4.664494e-18,2.9248608e-19,1.8179135e-23,1.3556397e-32,4.7760456e-30,7.858358e-19,1.5685915e-17,1.0369034e-11,1.3777398e-24,5.1510896e-31,3.3643525e-25,4.0646415e-19,2.0739582e-26,8.422791e-17,5.6639543e-15,1.0485599e-26,3.2612153e-25,5.287846e-13,4.9816862e-24,3.0989398e-31,3.19644e-19,1.4359499e-38,9.94762e-27,1.4620335e-23,0.0014868351,1.2780903e-13,1.0228846e-06,5.6483954e-12,1.3158727e-09,9.263242e-15,5.182184e-26,2.261055e-18,5.883796e-12,3343
0.99816173,3.9873144e-12,1.6671117e-21,4.0609196e-27,0.0018317249,4.807943e-15,3.3280795e-22,2.6353656e-14,3.7672222e-16,1.148807e-15,1.5551216e-15,2.1725159e-10,1.4925915e-14,1.2044033e-15,2.2335419e-13,1.26424275e-14,1.1141204e-15,1.7468533e-19,2.8860045e-25,3.4188597e-24,1.7444379e-17,4.7368996e-14,1.0407174e-07,6.799987e-18,5.8436716e-25,2.3178534e-19,3.3093908e-16,3.712856e-21,6.8971794e-12,5.9162175e-11,1.5319001e-22,7.700366e-19,5.7607654e-08,1.2399917e-17,5.326511e-25,3.2212344e-14,2.7936438e-29,2.6481714e-20,1.3822075e-18,6.0755074e-06,2.0183666e-07,1.393799e-07,1.5238902e-09,1.1669912e-08,9.551652e-12,6.5899844e-21,1.3020681e-13,9.2836704e-11,3343
3.0363772e-06,5.7418072e-15,5.522471e-16,9.6314e-21,0.977381,4.996716e-13,1.9534143e-18,1.7290151e-15,7.57264e-15,6.056707e-08,3.4481238e-09,1.4347383e-12,1.2219403e-10,7.80802e-14,3.6760991e-13,1.1708131e-13,7.914053e-14,1.0942718e-16,3.790203e-20,1.8981922e-14,3.052136e-06,1.0292024e-14,1.1414692e-08,4.681126e-12,4.920916e-18,3.2230677e-08,9.216223e-13,5.660795e-11,2.9662024e-05,1.4836455e-12,4.981772e-18,8.817091e-13,1.5280716e-09,1.0243829e-10,9.1563865e-17,4.196798e-12,1.0302068e-24,3.546217e-17,2.835329e-15,0.010370239,4.1380543e-10,1.293059e-05,0.012061749,3.5885722e-10,1.1332622e-09,4.0555844e-15,4.042705e-10,0.00013824616,3343
9.181675e-05,2.0148809e-13,2.5448785e-16,1.2440481e-21,0.052611377,1.1739864e-12,4.594736e-15,4.6329645e-11,1.4601471e-12,1.6741343e-08,1.8265233e-08,5.4295933e-06,2.4955671e-11,1.4948049e-12,7.027312e-14,5.658987e-12,2.7339494e-13,2.6832746e-17,8.43486e-19,6.594082e-19,1.06326325e-13,4.651488e-11,5.370558e-05,2.1744462e-09,4.1631252e-17,9.192313e-12,8.629785e-11,2.0422315e-13,2.1917232e-08,4.6542015e-12,2.8593792e-20,1.2039807e-09,2.083759e-09,5.117515e-11,6.8771176e-18,1.8520541e-13,1.2886928e-24,1.2632234e-15,1.4867038e-16,0.0029266938,0.0022407128,1.4283465e-07,0.94206274,1.7445126e-09,1.2552989e-09,1.7663879e-15,6.8348555e-10,7.373487e-06,3343
6.8843874e-05,4.312867e-18,4.4747346e-22,3.619439e-30,0.0029960808,7.323826e-17,6.431297e-20,1.774109e-12,4.982487e-16,3.7469667e-12,1.3073616e-10,0.00014216977,6.0289476e-16,8.684661e-17,2.755841e-19,3.7808455e-15,6.3603295e-18,3.4036626e-24,1.4981487e-25,1.063724e-27,4.0130566e-21,2.956819e-14,3.278332e-05,2.1368445e-11,5.924957e-24,1.766066e-17,1.883307e-15,1.749214e-20,1.5472292e-11,3.1078669e-16,3.7759187e-29,1.6865091e-11,5.162088e-12,2.2671913e-15,4.6314827e-25,1.4710606e-19,2.8071198e-34,1.2163172e-21,1.110438e-23,3.47191e-05,0.10498724,3.193809e-11,0.8917382,5.1452863e-13,1.8656508e-13,7.349946e-23,2.6776956e-14,8.8696583e-10,3343
5.2563767e-08,3.1696068e-15,8.122868e-20,2.171929e-25,0.9984346,4.9145237e-15,1.0921516e-18,1.3957841e-13,9.14225e-16,2.8236938e-10,2.950699e-11,1.5344009e-11,7.964422e-12,1.9605605e-15,4.0227187e-14,8.428375e-16,3.903592e-16,7.359657e-18,1.0960894e-22,4.4179485e-18,1.8292638e-11,3.3543667e-16,1.0534779e-05,1.0848091e-13,4.258482e-19,1.0283351e-13,5.1784085e-12,1.217182e-11,6.009661e-08,2.350948e-13,4.218348e-21,7.735858e-13,1.7023337e-09,8.822735e-10,4.7302614e-20,4.730936e-13,1.332549e-26,5.59996e-17,3.267314e-16,0.00046454792,1.940123e-06,7.35947e-08,0.0009257124,8.460948e-11,2.7156233e-10,1.593214e-14,1.1485445e-08,0.00016236203,3343
2.0461139e-08,5.3712203e-19,1.7435086e-25,1.3017992e-32,0.009983926,6.507823e-15,9.095522e-24,3.4123586e-19,7.9574965e-18,9.058784e-16,1.2034079e-16,1.0499068e-17,4.687067e-16,3.0200644e-15,1.0241691e-12,3.368441e-17,6.23359e-15,5.805472e-22,1.1787878e-29,4.282467e-22,2.7272785e-14,3.0859151e-19,2.5048254e-07,5.6180685e-20,8.510365e-23,2.7572325e-18,6.347377e-15,1.232798e-14,4.4561232e-13,3.0697056e-16,7.0523574e-22,1.7352256e-20,1.177315e-12,3.5832543e-16,1.4137072e-28,1.5016297e-16,8.838737e-34,2.681903e-15,4.5240953e-17,1.9565472e-05,6.454739e-12,5.9462322e-06,2.5247698e-07,4.900643e-07,6.215238e-05,8.730783e-15,3.820339e-07,0.98992705,3343
1.7879463e-05,2.3097004e-20,9.8046084e-30,1.3596978e-38,0.98977613,1.4477615e-22,3.900556e-29,8.479309e-26,2.2008858e-24,2.6515152e-17,1.767434e-19,3.03231e-17,1.707554e-21,1.0864307e-22,5.126406e-20,1.2925484e-21,2.2022401e-22,6.1151303e-27,6.4879775e-35,2.2149782e-30,1.813689e-17,3.504905e-20,5.2645334e-14,1.7696018e-24,3.234274e-32,5.915029e-23,2.2219291e-20,1.3704189e-24,1.0285527e-15,1.2274363e-19,8.298873e-30,7.841814e-25,2.340107e-16,1.5371701e-23,4.5498664e-32,1.959394e-21,0.0,3.317109e-29,1.4359936e-26,0.010205903,1.6150695e-15,3.1551075e-09,1.5475637e-08,2.621338e-14,4.990043e-16,3.3980434e-27,6.9798653e-19,3.046106e-10,3343
0.007961463,6.61984e-14,9.88956e-23,2.7118779e-30,0.99000883,2.5409726e-16,2.2610253e-21,2.1811924e-15,1.6597862e-17,6.5083396e-14,9.484252e-15,5.449021e-10,1.2253551e-15,9.8766206e-17,7.565418e-14,5.0615454e-16,3.2773538e-17,1.0320708e-19,3.5124916e-26,3.2058952e-24,1.8941629e-16,2.2021438e-15,1.9166523e-06,3.5281913e-18,2.3396478e-24,7.205757e-20,1.3113667e-14,1.6834033e-19,2.0950286e-12,1.5612219e-13,5.819586e-23,1.7949856e-17,1.12724566e-10,3.1380893e-16,9.444958e-25,1.275938e-15,6.913907e-31,2.4247189e-20,3.175316e-20,0.0020267384,3.2083364e-07,4.4317428e-08,6.724452e-07,2.7351152e-10,3.301374e-11,2.994745e-20,6.4378575e-13,5.204895e-08,3343
0.00933383,0.004038256,1.6773535e-13,7.021841e-21,5.9311147e-09,1.8045836e-09,2.183011e-11,1.7091226e-07,1.4993432e-09,7.718954e-15,3.5161624e-12,0.97548383,1.4997968e-18,3.93041e-09,0.0002939975,7.5956144e-08,1.4383527e-09,9.479298e-18,6.662922e-21,7.262891e-21,1.02392526e-16,9.5306915e-11,0.010801061,5.355652e-19,1.7355241e-20,1.1661217e-22,1.3945094e-08,2.9622181e-22,1.1875651e-17,3.3974856e-09,1.7510918e-13,2.183822e-12,2.9280316e-14,1.2652673e-15,1.3346117e-21,1.0583522e-16,3.9242232e-16,1.0677287e-14,5.7947908e-21,4.8654398e-05,4.5317368e-11,1.2104395e-11,1.4283755e-14,3.431471e-11,1.5203131e-13,1.3738675e-18,2.496507e-19,8.5700625e-13,3343
3.7445568e-07,3.2049125e-16,1.150657e-21,3.5244433e-27,0.96487015,4.0012866e-13,3.518919e-21,3.1279745e-15,2.9746294e-15,1.1935426e-13,1.4956242e-14,7.7223486e-14,1.0628417e-12,1.1851966e-13,3.3520706e-12,5.0959675e-15,5.860505e-14,9.795174e-19,3.085014e-25,6.226002e-19,9.302103e-12,2.108441e-17,5.7413695e-06,2.1320754e-16,4.862056e-20,2.6252412e-15,4.0100783e-14,1.18395745e-11,1.3389838e-08,3.1913084e-13,4.988305e-20,2.669859e-16,1.0877684e-08,1.7009254e-12,1.5253254e-23,2.6374512e-12,1.0534322e-28,2.3640042e-14,5.2524015e-14,8.135965e-06,2.5127568e-07,4.9450366e-05,1.5205376e-05,1.6740499e-07,1.2069695e-05,2.522675e-13,2.973232e-05,0.03500864,3343
1.2996433e-08,1.1281484e-16,3.8426846e-16,1.0299161e-19,0.36392948,4.466148e-11,7.428993e-21,1.0221918e-15,1.3138365e-13,2.203988e-09,3.736993e-10,1.9871276e-16,9.866044e-10,9.716557e-12,7.724038e-12,2.5449857e-12,1.2975286e-11,2.8290424e-17,4.9054904e-21,1.3747334e-11,0.022534324,9.298991e-18,4.9641997e-08,6.2096915e-13,3.13443e-16,2.4442072e-06,2.1689481e-14,2.5246114e-05,0.0025132897,4.7981875e-12,4.4939393e-17,1.1208022e-13,1.17590035e-08,3.1684974e-10,3.1467684e-17,8.1981355e-10,4.3909255e-25,2.2083642e-13,2.9300234e-10,4.1840526e-06,2.5193797e-11,0.08179418,0.0055799773,2.531794e-07,9.637644e-06,2.750589e-12,7.6334516e-05,0.5235304,3343
6.028472e-12,3.9043775e-24,4.0918287e-25,1.828998e-29,0.9743085,3.5899556e-18,4.955346e-32,1.946994e-23,5.6252725e-21,1.0630056e-15,2.9460087e-17,3.524932e-23,1.5826424e-14,3.129279e-19,1.0828658e-19,2.8705693e-19,3.9042532e-19,8.418047e-25,1.4010735e-30,2.6660583e-18,0.0005748625,1.02980345e-26,6.762916e-14,2.4094549e-19,1.8664555e-26,4.478077e-11,1.1302346e-23,2.3143998e-10,0.024136199,3.7341616e-17,9.895592e-27,1.488152e-20,1.8262966e-10,1.3492405e-15,1.8942737e-24,5.3695553e-14,2.777687e-37,4.34221e-24,2.5005817e-15,3.0168718e-10,1.5435343e-15,0.0009795094,3.130385e-07,2.2494711e-13,3.080975e-12,3.5558358e-21,6.0536687e-09,6.605489e-07,3343
0.9945004,2.7358324e-13,9.887563e-27,5.19363e-35,7.4683608e-06,3.8636886e-20,2.7958836e-26,1.2537274e-23,2.969689e-21,1.4059064e-19,5.6232636e-20,2.3639608e-13,5.676836e-23,1.4733492e-19,6.678489e-17,9.114767e-18,7.0266765e-19,3.4244384e-26,1.4718171e-32,9.899314e-32,3.626539e-21,3.1924702e-14,8.284651e-14,1.0622802e-24,2.556865e-32,2.4095322e-25,9.0155896e-18,2.1196138e-29,2.2489118e-20,1.2222395e-15,7.0879176e-28,3.359333e-25,1.7106894e-16,2.491144e-26,1.6000819e-32,3.0772502e-22,2.3727951e-37,1.1299567e-28,4.164787e-27,0.005492158,2.1918731e-16,1.4160838e-09,2.8921034e-12,6.450242e-12,8.86969e-18,2.6023714e-28,7.574769e-24,2.6332721e-14,3343
7.1418062e-12,5.910821e-17,5.768526e-13,7.17692e-14,6.717863e-05,9.76823e-12,2.1124275e-19,1.2280431e-12,1.0108237e-12,3.6062652e-06,1.17581756e-07,1.5791175e-15,5.0052495e-07,6.505043e-13,2.8524726e-15,1.3530857e-12,1.0851073e-12,3.1991037e-16,5.624613e-16,3.3396816e-09,0.0029247308,4.4707e-17,4.876208e-09,6.593333e-07,6.259132e-13,0.06408467,4.540727e-15,6.03006e-05,0.87453675,1.0462784e-11,2.6389775e-18,9.129002e-09,4.5929713e-08,3.752813e-06,9.315844e-12,1.6718862e-09,2.2518252e-20,1.8997441e-14,1.5570017e-10,3.584343e-09,2.1456849e-08,5.633677e-06,0.058269516,4.9070037e-10,1.6482457e-10,1.9459413e-11,7.7071667e-07,4.1800806e-05,3343
7.1418062e-12,5.910821e-17,5.768526e-13,7.17692e-14,6.717863e-05,9.76823e-12,2.1124275e-19,1.2280431e-12,1.0108237e-12,3.6062652e-06,1.17581756e-07,1.5791175e-15,5.0052495e-07,6.505043e-13,2.8524726e-15,1.3530857e-12,1.0851073e-12,3.1991037e-16,5.624613e-16,3.3396816e-09,0.0029247308,4.4707e-17,4.876208e-09,6.593333e-07,6.259132e-13,0.06408467,4.540727e-15,6.03006e-05,0.87453675,1.0462784e-11,2.6389775e-18,9.129002e-09,4.5929713e-08,3.752813e-06,9.315844e-12,1.6718862e-09,2.2518252e-20,1.8997441e-14,1.5570017e-10,3.584343e-09,2.1456849e-08,5.633677e-06,0.058269516,4.9070037e-10,1.6482457e-10,1.9459413e-11,7.7071667e-07,4.1800806e-05,3343
1.068393e-05,7.062052e-17,2.5790847e-24,3.853455e-30,0.999956,1.484488e-17,1.1690617e-24,3.0632724e-19,9.217215e-19,2.6267758e-15,9.715666e-17,3.05521e-14,8.966351e-16,9.261204e-18,1.8591128e-16,1.706134e-17,6.9371684e-18,2.77942e-21,4.705103e-28,1.4224929e-23,1.2501567e-14,1.6531246e-17,1.7355285e-10,5.7651914e-19,1.117272e-25,1.38237e-18,1.986813e-17,6.330306e-18,1.5673812e-10,5.154389e-15,1.4996283e-24,8.2292574e-20,1.8785987e-10,1.4433834e-17,4.5450988e-26,2.6400765e-15,3.4255647e-33,1.5707295e-22,7.2632677e-19,3.2735472e-05,4.6817106e-10,4.291984e-07,6.553647e-08,2.387136e-11,3.163242e-12,1.0513577e-20,3.858264e-12,6.1757723e-09,3343
1.2577647e-09,2.2861171e-17,6.3547984e-22,7.5949177e-28,0.77184826,3.8605445e-15,1.3280508e-21,3.538174e-17,3.1217608e-17,1.4192856e-12,1.2624729e-13,7.814919e-16,1.0777068e-12,1.4584716e-15,8.272712e-14,2.9869978e-17,6.9193836e-16,2.250516e-20,2.867453e-26,2.6077804e-18,1.7217718e-10,2.2014399e-18,2.8358633e-07,3.1300498e-16,9.2117854e-21,7.103829e-14,3.666342e-13,1.2586376e-10,2.2404093e-08,1.3179114e-14,8.57899e-22,4.4323686e-16,3.4040498e-10,2.6203744e-11,2.1759445e-23,2.1425963e-13,9.760543e-30,2.3036527e-16,1.2906661e-15,0.00016923907,9.1085456e-10,2.2331974e-06,0.00036558253,1.0290238e-09,5.275721e-08,1.3807388e-13,5.9404755e-07,0.22761373,3343
1.7118948e-13,2.0778436e-27,1.7662236e-27,3.3653904e-32,0.904713,9.3485155e-20,9.878667e-36,1.27610554e-26,1.9660741e-23,4.3005428e-17,5.45259e-19,2.0962755e-26,6.231435e-16,4.961e-21,7.3331657e-22,3.7408754e-21,6.143194e-21,1.4240052e-27,2.7636192e-33,3.859289e-19,0.015557008,1.658559e-30,2.1193315e-15,4.4828476e-21,1.4820583e-28,1.1531957e-10,1.5701275e-26,2.3035218e-10,0.077134244,2.4475799e-19,3.7098803e-29,2.2886614e-22,3.061164e-12,8.110502e-17,3.6913788e-26,2.6970306e-15,0.0,1.2972004e-26,1.1411057e-16,1.3787203e-11,8.574829e-18,0.0025950412,4.4552826e-07,5.1398014e-15,2.906288e-13,1.8998358e-23,7.1834494e-10,3.4257314e-07,3343
5.6470813e-06,4.469233e-19,2.2952998e-23,9.684325e-28,0.10771217,8.881167e-15,7.1001426e-27,1.9056981e-21,1.3787182e-17,4.631755e-15,3.772576e-16,3.0158778e-19,2.1094623e-15,8.179312e-15,6.0427825e-14,2.606539e-14,2.6780185e-14,1.0734545e-20,8.494614e-27,1.5877842e-18,1.9761e-06,1.6409042e-21,4.1340518e-11,4.269325e-19,1.5521772e-23,6.458526e-13,3.912585e-19,3.0075462e-13,2.0889547e-07,2.3908013e-13,1.1577222e-21,1.5134208e-20,7.6774836e-11,9.181406e-18,1.3061372e-23,2.313861e-13,7.4225443e-34,2.460718e-19,8.6804335e-15,2.6500788e-07,3.4311865e-15,0.8922728,4.1970623e-08,2.1528114e-08,1.4268922e-08,1.1519347e-19,3.588893e-10,6.809848e-06,3343
1.3473658e-07,9.255161e-16,8.2760016e-18,3.4624048e-21,0.9978853,2.8446876e-13,4.2792036e-21,4.944132e-16,8.811586e-15,5.6098494e-11,4.722514e-12,5.493176e-15,1.2775968e-10,7.624167e-14,2.5940036e-13,9.0158045e-14,1.0618352e-13,1.1015533e-16,3.4074772e-21,5.81841e-14,4.5576326e-05,1.9697773e-17,2.0025803e-09,8.6965666e-14,1.5871856e-18,2.1285422e-09,2.604382e-15,4.848577e-09,0.0013997462,8.149398e-12,1.5573299e-18,1.961779e-14,8.470383e-08,3.7459643e-11,1.49182e-17,1.9219278e-10,1.7680691e-25,6.517829e-17,5.830681e-12,5.675699e-06,1.5617954e-10,0.0006355645,1.30162225e-05,1.246515e-09,3.756049e-09,7.568267e-15,1.3263883e-07,1.4700893e-05,3343
0.14338833,8.396753e-09,2.5080785e-20,6.344853e-28,0.009830272,5.3636584e-10,2.381155e-16,7.41676e-11,2.709254e-12,1.1195203e-14,1.590601e-14,1.63114e-07,6.3032534e-16,1.809162e-10,0.000921813,1.3189667e-10,5.2459356e-11,1.5035641e-16,2.0746864e-24,1.1177402e-19,2.9410996e-14,5.5764753e-16,0.8441509,1.400453e-19,5.061742e-21,1.986044e-21,1.7571426e-10,3.0061444e-19,1.849008e-14,1.2695464e-10,1.8168177e-14,3.090437e-16,2.7534597e-10,2.2321606e-13,1.11324445e-23,1.4228985e-14,1.30419344e-23,2.6765667e-12,5.9961127e-18,0.0016963779,2.4875304e-09,6.0827244e-07,4.732432e-12,3.930809e-07,1.7485639e-06,2.5196403e-15,1.136469e-11,9.31114e-06,3343
2.1250138e-08,3.4637492e-15,2.298457e-21,3.3143114e-30,0.0004974663,4.5011575e-13,1.2877086e-16,1.3421002e-14,1.8467832e-15,1.7214431e-12,9.611566e-13,1.23914125e-11,3.4149806e-16,2.289261e-13,2.8979021e-09,6.706058e-15,5.959105e-14,2.7376725e-20,3.8405005e-25,4.9282103e-20,2.7625756e-14,3.5854127e-17,0.006604367,3.7937752e-17,1.9424942e-19,5.3430003e-18,1.2173119e-09,1.676155e-15,3.013263e-15,4.0180194e-15,8.5389007e-19,1.7523528e-14,1.9712495e-14,2.8293983e-11,1.5230388e-23,8.016817e-18,3.1341155e-27,2.3632652e-12,2.3096392e-19,0.0026307963,7.2514356e-11,1.7359634e-09,7.4936e-06,1.9169386e-09,5.422246e-07,2.928266e-13,2.1159721e-10,0.9902593,3343
5.3409672e-09,7.157739e-17,4.7876883e-19,2.6883798e-24,1.3397997e-05,2.852926e-16,2.2952706e-15,6.185884e-14,3.4605072e-15,1.1954397e-07,5.6750647e-08,5.49807e-08,1.1957916e-15,1.3080103e-15,2.7728181e-17,6.558768e-14,3.8742223e-16,3.1283993e-20,6.291035e-21,3.3027834e-22,2.1315652e-16,4.3644114e-13,5.4064725e-07,8.262577e-11,3.0626319e-18,3.248405e-14,1.3184034e-10,3.548574e-16,1.524776e-13,1.1541962e-15,4.001278e-23,1.6025332e-09,6.643888e-16,6.074428e-13,3.8520377e-19,5.841302e-19,9.9017636e-27,3.5095172e-18,1.0279121e-21,0.000718724,8.0976594e-07,2.1736411e-11,0.9992661,3.6051354e-13,1.31840306e-14,6.6858825e-18,5.6774696e-15,2.1692263e-07,3343
5.44487e-10,1.2581407e-26,8.1436423e-35,0.0,0.999992,1.07372135e-26,5.0652065e-36,4.605784e-30,5.589118e-29,1.4602807e-20,7.5236725e-23,3.4417004e-22,7.8272286e-24,3.5246398e-27,6.5101215e-25,9.6369e-27,3.2943995e-27,1.4815937e-32,0.0,8.67684e-34,1.3492015e-18,7.681096e-27,1.2890449e-16,4.553797e-28,1.1247334e-37,7.3101507e-25,1.1474315e-25,2.1924449e-25,3.655991e-15,8.5696145e-24,4.1629665e-36,1.4236859e-28,4.5318116e-18,1.3847424e-25,2.6333223e-37,5.684994e-24,0.0,5.7334654e-34,1.9934394e-29,7.954141e-06,5.3456895e-18,5.6437924e-11,1.0580825e-09,1.9380017e-18,1.5840635e-18,7.2841844e-31,2.3592383e-19,1.8881275e-11,3343
2.1958396e-08,3.6468212e-20,1.0961583e-25,5.198628e-33,0.99984825,1.1876955e-19,3.6353512e-26,6.1505225e-22,1.1410797e-21,5.6227174e-15,1.8674983e-16,8.060248e-17,3.0922013e-17,5.912108e-20,2.8763487e-18,3.01189e-20,2.3788595e-20,4.296882e-24,1.6777169e-30,4.882471e-24,4.802925e-13,1.1421646e-20,2.0108125e-11,1.362021e-20,4.5382837e-27,1.4093707e-17,6.200997e-18,8.4612576e-17,4.8610848e-11,1.1338789e-17,1.9041039e-26,2.0880748e-20,9.023242e-14,6.8215397e-18,4.8002267e-27,3.1393748e-17,1.6637162e-36,6.408224e-24,2.3091631e-21,0.00014583126,5.34982e-13,1.0178006e-07,4.814573e-06,1.01173166e-13,7.492829e-13,1.345988e-21,2.8305903e-13,9.810116e-07,3343
0.4448626,2.7010614e-15,6.249402e-29,2.5249848e-38,0.12868592,5.176197e-21,8.655255e-27,1.5878475e-23,1.8500627e-22,6.024233e-18,1.4157536e-19,9.55131e-14,2.2276296e-22,9.1655085e-21,1.2272834e-16,3.5807346e-19,2.7831193e-20,2.7753625e-25,6.8544765e-34,1.4221158e-31,3.2730674e-20,1.7259603e-16,1.1347168e-11,5.2279203e-25,3.9376404e-32,3.7342715e-26,1.9005264e-17,9.674506e-28,5.208746e-19,8.8906186e-17,8.941315e-28,9.160002e-25,4.941209e-16,7.748649e-25,3.041241e-32,1.3265104e-21,0.0,5.9943106e-28,5.075077e-27,0.4264515,2.4090378e-14,1.2956816e-08,4.3297188e-10,2.3234567e-11,1.3691081e-15,3.509307e-27,9.120656e-21,4.547433e-11,3343
2.3103588e-14,1.5119396e-33,1.2238618e-37,0.0,9.417775e-05,1.059244e-24,0.0,6.6274073e-35,5.6478877e-29,1.7500757e-28,3.5675177e-29,2.104242e-34,6.0680853e-23,2.6213325e-25,2.4514517e-27,1.1930681e-24,7.1084167e-25,4.3946416e-35,0.0,6.972858e-28,1.9844042e-06,0.0,7.9899947e-22,3.387269e-30,0.0,1.1135259e-17,1.4854784e-37,3.4713247e-17,0.0002090832,1.0138289e-20,3.0403494e-38,3.2472642e-33,1.1627732e-12,5.1434274e-27,3.9169873e-36,4.884009e-18,0.0,7.02238e-34,6.771776e-19,2.1094169e-20,7.932739e-24,0.9996948,5.7449046e-16,7.086055e-17,2.3116687e-17,5.3524857e-33,1.5482056e-13,8.99248e-14,3343
6.5152757e-12,3.2489483e-20,1.0730448e-22,2.66565e-27,3.3043318e-05,1.4256437e-13,3.3542744e-24,9.290239e-19,1.5935457e-16,1.03065885e-14,1.6927274e-15,1.9123495e-20,4.3885095e-14,7.1768776e-14,3.747234e-13,6.0494124e-16,2.0460548e-13,4.0673868e-22,6.676638e-28,1.8276556e-18,1.9480428e-11,2.4593018e-20,6.569317e-09,9.424061e-18,1.9065078e-20,7.8925785e-14,4.4995047e-16,6.960552e-11,1.2036852e-10,9.198637e-16,4.975662e-21,3.0754808e-19,3.3478903e-12,1.9747579e-14,4.790916e-26,9.362586e-15,1.2566236e-30,1.6767042e-13,2.9538123e-14,8.190944e-09,1.3725666e-13,1.1063524e-05,3.2323211e-07,3.5889292e-07,3.536093e-05,5.3245114e-13,1.4578819e-05,0.9999052,3343
